n,F
1,0
2,0
3,0
4,0
5,0.2
6,0.166666666666667
7,0.142857142857143
8,0.125
9,0.111111111111111
10,0.1
11,0.0909090909090909
12,0.0833333333333333
13,0.0769230769230769
14,0.0714285714285714
15,0.0666666666666667
16,0.0625
17,0.0588235294117647
18,0.0555555555555556
19,0.0526315789473684
20,0.1
21,0.0952380952380952
22,0.0909090909090909
23,0.0869565217391304
24,0.0833333333333333
25,0.08
26,0.0769230769230769
27,0.0740740740740741
28,0.0714285714285714
29,0.0689655172413793
30,0.0666666666666667
31,0.0645161290322581
32,0.0625
33,0.0606060606060606
34,0.0588235294117647
35,0.0571428571428571
36,0.0555555555555556
37,0.0540540540540541
38,0.0526315789473684
39,0.0512820512820513
40,0.05
41,0.0487804878048781
42,0.0476190476190476
43,0.0465116279069767
44,0.0454545454545455
45,0.0444444444444444
46,0.0434782608695652
47,0.0425531914893617
48,0.0416666666666667
49,0.0408163265306122
50,0.04
51,0.0392156862745098
52,0.0384615384615385
53,0.0377358490566038
54,0.037037037037037
55,0.0363636363636364
56,0.0357142857142857
57,0.0350877192982456
58,0.0344827586206897
59,0.0338983050847458
60,0.0333333333333333
61,0.0327868852459016
62,0.032258064516129
63,0.0317460317460317
64,0.03125
65,0.0307692307692308
66,0.0303030303030303
67,0.0298507462686567
68,0.0294117647058824
69,0.0289855072463768
70,0.0285714285714286
71,0.028169014084507
72,0.0277777777777778
73,0.0273972602739726
74,0.027027027027027
75,0.0266666666666667
76,0.0263157894736842
77,0.025974025974026
78,0.0256410256410256
79,0.0253164556962025
80,0.025
81,0.0246913580246914
82,0.024390243902439
83,0.0240963855421687
84,0.0238095238095238
85,0.0235294117647059
86,0.0232558139534884
87,0.0344827586206897
88,0.0340909090909091
89,0.0337078651685393
90,0.0333333333333333
91,0.032967032967033
92,0.0326086956521739
93,0.032258064516129
94,0.0319148936170213
95,0.0315789473684211
96,0.03125
97,0.0309278350515464
98,0.0306122448979592
99,0.0303030303030303
100,0.03
101,0.0297029702970297
102,0.0294117647058824
103,0.029126213592233
104,0.0288461538461538
105,0.0285714285714286
106,0.0283018867924528
107,0.0280373831775701
108,0.0277777777777778
109,0.0275229357798165
110,0.0272727272727273
111,0.027027027027027
