n,F
1,0
2,0
3,0.333333333333333
4,0.25
5,0.2
6,0.166666666666667
7,0.142857142857143
8,0.125
9,0.111111111111111
10,0.1
11,0.0909090909090909
12,0.0833333333333333
13,0.0769230769230769
14,0.0714285714285714
15,0.0666666666666667
16,0.0625
17,0.0588235294117647
18,0.0555555555555556
19,0.0526315789473684
20,0.05
21,0.0476190476190476
22,0.0454545454545455
23,0.0434782608695652
24,0.0416666666666667
25,0.04
26,0.0384615384615385
27,0.037037037037037
28,0.0357142857142857
29,0.0344827586206897
30,0.0333333333333333
31,0.032258064516129
32,0.03125
33,0.0303030303030303
34,0.0294117647058824
35,0.0285714285714286
36,0.0277777777777778
37,0.027027027027027
38,0.0263157894736842
39,0.0256410256410256
40,0.025
41,0.024390243902439
42,0.0238095238095238
43,0.0232558139534884
44,0.0227272727272727
45,0.0222222222222222
46,0.0217391304347826
47,0.0212765957446809
48,0.0208333333333333
49,0.0204081632653061
50,0.02
51,0.0196078431372549
52,0.0192307692307692
53,0.0188679245283019
54,0.0185185185185185
55,0.0181818181818182
56,0.0178571428571429
57,0.0175438596491228
58,0.0172413793103448
59,0.0169491525423729
60,0.0166666666666667
61,0.0163934426229508
62,0.0161290322580645
63,0.0158730158730159
64,0.015625
65,0.0153846153846154
66,0.0151515151515152
67,0.0149253731343284
68,0.0147058823529412
69,0.0144927536231884
70,0.0142857142857143
71,0.0140845070422535
72,0.0138888888888889
73,0.0136986301369863
74,0.0135135135135135
75,0.0133333333333333
76,0.0131578947368421
77,0.012987012987013
78,0.0128205128205128
79,0.0126582278481013
80,0.0125
81,0.0123456790123457
82,0.0121951219512195
83,0.0120481927710843
84,0.0119047619047619
85,0.0235294117647059
86,0.0232558139534884
87,0.0229885057471264
88,0.0227272727272727
89,0.0224719101123595
90,0.0222222222222222
91,0.021978021978022
92,0.0217391304347826
93,0.021505376344086
94,0.0212765957446809
95,0.0315789473684211
96,0.03125
97,0.0309278350515464
98,0.0306122448979592
99,0.0303030303030303
100,0.03
101,0.0297029702970297
102,0.0294117647058824
103,0.029126213592233
104,0.0288461538461538
105,0.0285714285714286
106,0.0283018867924528
107,0.0280373831775701
108,0.0277777777777778
109,0.0275229357798165
110,0.0272727272727273
